full_name,first_name,second_name,now_cost,team,element_type,total_points,pos,team_name,GF,GA,is_available,y_pred,y_pred_delta_1,y_pred_delta_2,y_pred_delta_3,y_pred_delta_4,y_pred_delta_5,y_pred_delta_6,y_pred_delta_7,y_pred_delta_8,y_pred_delta_9,y_pred_delta_10,y_pred_delta_11,y_pred_delta_12,y_pred_delta_13,y_pred_delta_14,y_pred_delta_15,y_pred_delta_16,y_pred_delta_17,y_pred_delta_18,picked_by,pick
Marc_Guiu_Paz,Marc,Guiu Paz,50,6,4,13,FWD,Chelsea,0,0,True,43.17945495955392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Emmanuel_Emegha,Emmanuel,Emegha,50,6,4,0,FWD,Chelsea,0,0,True,43.17945495955392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Evan_Ferguson,Evan,Ferguson,50,5,4,0,FWD,Brighton,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ellis_Simms,Ellis,Simms,50,7,4,0,FWD,Coventry City,0,0,True,43.17945495955392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brandon_Thomas_Asante,Brandon,Thomas-Asante,50,7,4,0,FWD,Coventry City,0,0,True,43.17945495955392,0.0,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jahnoah_Markelo,Jahnoah,Markelo,50,7,4,0,FWD,Coventry City,0,0,True,43.17945495955392,0.0,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Christantus_Uche,Christantus,Uche,50,8,4,17,FWD,Crystal Palace,0,0,True,43.17945495955392,0.0,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Chuba_Akpom,Chuba,Akpom,50,12,4,0,FWD,Ipswich Town,0,0,True,43.17945495955392,0.0,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ali_Al_Hamadi,Ali,Al-Hamadi,50,12,4,0,FWD,Ipswich Town,0,0,True,43.17945495955392,0.0,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Joel_Piroe,Joël,Piroe,50,13,4,17,FWD,Leeds,0,0,True,43.17945495955392,0.0,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
George_Hirst,George,Hirst,50,12,4,0,FWD,Ipswich Town,0,0,True,43.17945495955392,11.431163119453387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jonah_Kusi_Asare,Jonah,Kusi-Asare,45,10,4,6,FWD,Fulham,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Norman_Bassette,Norman,Bassette,45,7,4,0,FWD,Coventry City,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kaye_Furo,Kaye,Furo,45,4,4,1,FWD,Brentford,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Shumaira_Mheuka,Shumaira,Mheuka,45,6,4,1,FWD,Chelsea,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jayden_Danns,Jayden,Danns,45,14,4,0,FWD,Liverpool,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mateo_Joseph_Fernandez_Regatillo,Mateo,Joseph Fernández-Regatillo,45,13,4,0,FWD,Leeds,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Enis_Destan,Enis,Destan,45,11,4,0,FWD,Hull City,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sindre_Walle_Egeli,Sindre,Walle Egeli,45,12,4,0,FWD,Ipswich Town,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mason_Burstow,Mason,Burstow,45,11,4,0,FWD,Hull City,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Chido_Obi,Chido,Obi,45,16,4,0,FWD,Man Utd,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sean_Neave,Sean,Neave,45,17,4,1,FWD,Newcastle,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dane_Scarlett,Dane,Scarlett,45,19,4,2,FWD,Spurs,0,0,True,31.74829184010053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
